Kod stacji;Nazwa_stacji;Rok;Miesiąc;Dzień;zachmurzenie;prędkosc_wiatru;srednia_temp;cisnienie_pary_wodnej;wilgotnosc_wzgl;cisnienie_na_poziomie_stacji;cisnienie_na_poziomie_morza;suma_opadu_dzien;suma_opadu_noc
351160424;WROCŁAW;1970;3;26;5,3;5,9;0,9;5,2;81;999,5;1014,8;0;0
351160424;WROCŁAW;1970;3;27;6,1;2,6;1,5;6;89,3;990,5;1005,6;2,4;0,4
351160424;WROCŁAW;1970;3;28;5,4;6;0,8;4,9;76,8;986,3;1001,3;0,3;2,8
351160424;WROCŁAW;1970;3;29;5,6;7,6;-0,8;4,7;81;986,8;1001,8;0,1;0,3
351160424;WROCŁAW;1970;3;30;7,6;6,8;4,5;6,3;76;990,5;1005,3;0,2;0
351160424;WROCŁAW;1970;3;31;4,6;6,6;9,5;7,2;62,6;986,4;1000,9;0;0
351160424;WROCŁAW;1970;4;1;6,8;3,9;7,3;6,9;68;985,3;999,9;0;0
351160424;WROCŁAW;1970;4;2;5,6;2,5;3,2;6;78,6;991,7;1006,6;0;0
351160424;WROCŁAW;1970;4;3;8;2,6;1,4;5,2;76,6;992,6;1007,7;0,1;0,7
351160424;WROCŁAW;1970;4;4;7,8;6,9;-0,3;5,1;85,3;989,4;1004,5;0,1;0
351160424;WROCŁAW;1970;4;5;4,9;6;1,7;4,9;72,1;991,4;1006,5;0,1;0
351160424;WROCŁAW;1970;4;6;5,3;5,5;4,5;5,1;62;996,1;1011;0;1
351160424;WROCŁAW;1970;4;7;6,5;5,4;6,8;6,2;66,1;990,2;1004,9;0;0
351160424;WROCŁAW;1970;4;8;7,4;1;6,9;7,8;79,6;988,4;1003;0;2,9
351160424;WROCŁAW;1970;4;9;7,9;2,1;6,8;9,3;94,4;979,8;994,4;7,5;2,6
351160424;WROCŁAW;1970;4;10;5,8;11,4;5;5,5;64,4;986;1000,8;0;0
351160424;WROCŁAW;1970;4;11;2,5;7,5;5;5,6;64,9;996,1;1011;0;0
351160424;WROCŁAW;1970;4;12;5,8;2,3;5,1;6,6;76,1;999;1014;0,2;0
351160424;WROCŁAW;1970;4;13;4,9;1,4;5,2;6,4;75,1;994,8;1009,8;0;1,1
351160424;WROCŁAW;1970;4;14;5,4;2,6;4,6;5,3;64,5;1004,1;1019,2;0;0
351160424;WROCŁAW;1970;4;15;3,3;2,8;4,4;5,3;66,1;1013,8;1029;0;0
351160424;WROCŁAW;1970;4;16;5,5;1,3;7,2;6,5;66,9;1012,5;1027,5;0;0,5
351160424;WROCŁAW;1970;4;17;7,4;3,3;11,4;11,9;88;1005;1019,7;1,2;0,1
351160424;WROCŁAW;1970;4;18;6,9;1,3;12,3;12,5;87,9;1001,2;1015,8;0,1;9,2
351160424;WROCŁAW;1970;4;19;5,5;2;13;11,6;79,6;998;1012,5;0;8,8
351160424;WROCŁAW;1970;4;20;7,3;5;9,7;11,1;92,1;995,2;1009,8;0,2;0,1
351160424;WROCŁAW;1970;4;21;4,8;2,9;8,5;7,3;68,8;1005,9;1020,8;0;0
351160424;WROCŁAW;1970;4;22;7,8;7;11,8;10,7;75,9;1003,6;1018,2;0,2;0,6
351160424;WROCŁAW;1970;4;23;7,5;4,5;13,2;11,8;79,6;1001,1;1015,6;0,7;0
351160424;WROCŁAW;1970;4;24;5,8;3,5;12,4;11,2;78;1000,2;1014,8;0,5;0,5
351160424;WROCŁAW;1970;4;25;6,4;4,4;12,8;10,6;74;996,3;1010,8;0;0
351160424;WROCŁAW;1970;4;26;6,9;3,3;10,6;10,6;82,8;988;1002,4;4,6;3,6
351160424;WROCŁAW;1970;4;27;7;4,5;9;8,9;78,5;992,4;1007;0,2;1,1
351160424;WROCŁAW;1970;4;28;4,4;2,5;6,5;7,3;76,9;1001,4;1016,3;0;0
351160424;WROCŁAW;1970;4;29;4,6;4,4;6,6;5,9;65,3;994,7;1009,5;0;0,5
351160424;WROCŁAW;1970;4;30;6,6;4,8;5,1;6,2;72;996,6;1011,6;0;0
351160424;WROCŁAW;1970;5;1;5,9;2,1;5,3;7,1;80,5;1003,8;1018,8;1,2;0,1
351160424;WROCŁAW;1970;5;2;6,8;3;5,7;7;78;1005,2;1020,2;0;0
351160424;WROCŁAW;1970;5;3;5,6;2,4;7,6;6,9;68,6;1006,3;1021,3;0;0
351160424;WROCŁAW;1970;5;4;3,3;1,4;11,2;7,8;62;1005,8;1020,5;0;0
351160424;WROCŁAW;1970;5;5;5;2,8;13,9;10,7;67,1;1001;1015,5;0;3,5
351160424;WROCŁAW;1970;5;6;3,3;2,4;16,1;14,2;78,8;999,5;1013,9;0;0
351160424;WROCŁAW;1970;5;7;4;3,4;16,8;13,5;73,1;999,1;1013,5;0;0,5
351160424;WROCŁAW;1970;5;8;2,4;4,6;17,9;13,3;68,5;997,4;1011,7;0;0
351160424;WROCŁAW;1970;5;9;4,6;5;15,9;11,9;68;997,2;1011,5;0;0
351160424;WROCŁAW;1970;5;10;0,8;5;15,3;11,3;67,5;995,9;1010,3;0;0
351160424;WROCŁAW;1970;5;11;5,8;4,8;12,2;13,3;93,6;988,7;1003;13,8;0
351160424;WROCŁAW;1970;5;12;3,6;5;11,7;9,8;72,5;987,6;1002,1;0;0
351160424;WROCŁAW;1970;5;13;5;3,3;11,6;10,7;79,9;991,8;1006,3;0;0,2
351160424;WROCŁAW;1970;5;14;5,5;4,1;13,7;11,6;75,4;995,9;1010,4;0;0
351160424;WROCŁAW;1970;5;15;2,5;2,3;13;11;75,9;994;1008,5;0;0
351160424;WROCŁAW;1970;5;16;3,9;0,9;12,9;10,9;75,6;994,9;1009,3;0;0
351160424;WROCŁAW;1970;5;17;3,1;1,9;11,8;9,5;69,9;1000,8;1015,4;0;0
351160424;WROCŁAW;1970;5;18;2,6;2,8;12;7,8;57,6;1009,5;1024,2;0;0
351160424;WROCŁAW;1970;5;19;1,8;3;13,3;9,7;66,4;1008,2;1022,9;0;1,5
351160424;WROCŁAW;1970;5;20;5,3;2,6;10,9;11,4;87,4;1002,2;1016,9;3,9;0
351160424;WROCŁAW;1970;5;21;5,4;2,6;10,7;9,7;76,9;995,7;1010,3;0;0,5
351160424;WROCŁAW;1970;5;22;6,1;4,6;10,7;9,3;73,1;993,1;1007,6;0;0
351160424;WROCŁAW;1970;5;23;5;4,5;8,8;7,6;69;1003,7;1018,5;0;0
351160424;WROCŁAW;1970;5;24;4,4;3,1;10,7;7,9;64,4;1012,7;1027,5;0;0
351160424;WROCŁAW;1970;5;25;1,9;1,5;11,6;8,1;63,8;1010,2;1024,9;0;0
351160424;WROCŁAW;1970;5;26;4,9;3,3;12,5;10,9;75,8;1003,9;1018,5;0;4,9
351160424;WROCŁAW;1970;5;27;5,4;4,8;10,2;10,1;82,3;1000,8;1015,5;1;0
351160424;WROCŁAW;1970;5;28;6,9;1,8;11,4;10,3;78,6;1001,7;1016,4;0,2;2,7
351160424;WROCŁAW;1970;5;29;5,8;1,1;11,5;11;82,5;999,5;1014,1;1,1;0
351160424;WROCŁAW;1970;5;30;5,6;0,8;12,6;11,6;80,9;997,3;1011,8;0;0,1
351160424;WROCŁAW;1970;5;31;7,6;4,3;12,4;12,5;87,1;1001;1015,6;2,9;2,9
351160424;WROCŁAW;1970;6;1;7,8;3;11,5;11,9;87,9;1004,5;1019,1;0,8;1,1
351160424;WROCŁAW;1970;6;2;7,3;3,6;9,4;9,2;78,3;1008,2;1023;0,2;0
351160424;WROCŁAW;1970;6;3;6,9;2,4;11;10,2;78,5;1011,3;1026;0;0
351160424;WROCŁAW;1970;6;4;7;2,4;13;11,4;77,4;1008,1;1022,7;0;4,2
351160424;WROCŁAW;1970;6;5;6,3;3,3;15,9;14,7;82,5;1001,3;1015,7;3,6;0
351160424;WROCŁAW;1970;6;6;3,5;1;14,9;14,4;85,6;1002;1016,5;5,1;0,4
351160424;WROCŁAW;1970;6;7;4;1,4;17,4;15,2;78,6;1002,7;1017;0;0
351160424;WROCŁAW;1970;6;8;1,9;4,1;19,2;14,8;68,6;1002,8;1017,1;0;0
351160424;WROCŁAW;1970;6;9;1,1;1,9;19,7;16,3;73,1;1000,2;1014,4;0;0
351160424;WROCŁAW;1970;6;10;5;2,9;19;18,7;86;997,1;1011,3;1;0
351160424;WROCŁAW;1970;6;11;6,3;3,8;16,6;17,6;93,8;996,4;1010,7;13,8;0
351160424;WROCŁAW;1970;6;12;1,9;6,3;17,6;13,3;68,9;994,5;1008,7;0;0
351160424;WROCŁAW;1970;6;13;4,6;6,1;14,2;9,8;61,1;995,3;1009,7;0;0
351160424;WROCŁAW;1970;6;14;4;1,9;14,5;11,4;71,3;998,3;1012,8;0;0
351160424;WROCŁAW;1970;6;15;1,3;1;16;11,2;65,1;1001,5;1015,9;0;0
351160424;WROCŁAW;1970;6;16;3,4;1,8;17,8;13,7;68;1001,8;1016,1;0;0
351160424;WROCŁAW;1970;6;17;4,8;2,4;18,6;12,9;62,1;1000,2;1014,4;0;0
351160424;WROCŁAW;1970;6;18;2,8;1,9;17;12,5;66,5;1002,1;1016,4;0;0
351160424;WROCŁAW;1970;6;19;1,1;1,1;18,6;13,2;63,8;1002,6;1016,9;0;0
351160424;WROCŁAW;1970;6;20;0,5;1,1;19,2;13;63,6;1005;1019,3;0;0
351160424;WROCŁAW;1970;6;21;0,3;2;21,9;15;62;1007,3;1021,5;0;0
351160424;WROCŁAW;1970;6;22;1,3;0,8;22,3;15,7;62,3;1005,5;1019,6;0;0
351160424;WROCŁAW;1970;6;23;4,9;1,5;20,1;14,4;63,8;1002,9;1017,1;0;0
351160424;WROCŁAW;1970;6;24;6,6;2,3;18,2;17,6;85,9;1002,9;1017,2;27,5;0
351160424;WROCŁAW;1970;6;25;4,5;2,3;18,7;18,1;84,8;1005,6;1019,9;0;0,1
351160424;WROCŁAW;1970;6;26;4,6;1,3;19,7;16,3;73,8;1007,6;1021,9;0;0
351160424;WROCŁAW;1970;6;27;2,1;0,6;20,4;14,8;65,6;1005,9;1020,2;0;0
351160424;WROCŁAW;1970;6;28;1,1;4,3;22,2;17;65,8;1001,3;1015,4;0;0
351160424;WROCŁAW;1970;6;29;5,4;3,1;18,2;17;81,8;999,9;1014,2;0;0
351160424;WROCŁAW;1970;6;30;5,8;1,8;15;14,2;83,6;999,1;1013,5;0,3;0,7
351160424;WROCŁAW;1970;7;1;5,9;1,3;14,8;12,8;78,4;995,1;1009,5;0,1;0
351160424;WROCŁAW;1970;7;2;3,9;4;16,5;12,7;68,6;991,4;1005,6;4,2;0
351160424;WROCŁAW;1970;7;3;4,6;4,8;14,1;10,5;66,9;996,3;1010,7;0;0
351160424;WROCŁAW;1970;7;4;5,1;3,5;14;11,1;71,3;1002,8;1017,3;0;0
351160424;WROCŁAW;1970;7;5;2,8;1,9;15,4;11,4;68,5;1006,9;1021,4;0;0
351160424;WROCŁAW;1970;7;6;1,9;0,9;18;13;66,3;1008,1;1022,5;0;0
351160424;WROCŁAW;1970;7;7;0,9;1,1;19,8;14,6;67,5;1004,9;1019,1;0;0
351160424;WROCŁAW;1970;7;8;1,1;3,1;21,5;16,3;67;999,6;1013,7;0;0
351160424;WROCŁAW;1970;7;9;3,4;2,6;21,3;20,6;82,1;996,9;1010,9;9,9;0,4
351160424;WROCŁAW;1970;7;10;3,8;3,9;21,3;16,7;68,1;1002,5;1016,6;0;0
351160424;WROCŁAW;1970;7;11;5,4;2,8;20,1;14,9;66,4;1005,4;1019,6;0;0
351160424;WROCŁAW;1970;7;12;4;3,4;19,8;13,9;62,3;1005,6;1019,8;0;0
351160424;WROCŁAW;1970;7;13;2,8;2,6;20;15,2;67,6;1003,7;1017,9;0;0
351160424;WROCŁAW;1970;7;14;3,5;4,1;22,8;14;57,1;992;1005,9;0;14,6
351160424;WROCŁAW;1970;7;15;7,8;4,8;14,6;12,2;73,6;987,3;1001,6;0,1;0
351160424;WROCŁAW;1970;7;16;5,3;3,4;13,4;12,5;81,8;994,6;1009;0,6;19,7
351160424;WROCŁAW;1970;7;17;8;3,8;13,2;14,1;93,5;997,5;1012;11,3;10,8
351160424;WROCŁAW;1970;7;18;7,9;3,9;13,1;12,4;82,8;996,6;1011,1;4;0,2
351160424;WROCŁAW;1970;7;19;7,8;4,9;15,4;13,3;77,1;989,6;1003,9;0,9;1,8
351160424;WROCŁAW;1970;7;20;7,3;4,1;17,3;15;77,1;986,7;1000,9;1;0,4
351160424;WROCŁAW;1970;7;21;4,8;5,1;15,9;11,2;62,8;995,9;1010,2;0;0
351160424;WROCŁAW;1970;7;22;3,9;2,4;17,3;13,2;69;1001,9;1016,2;0;0
351160424;WROCŁAW;1970;7;23;4,1;0,9;18,7;12,7;62,6;1004,8;1019,2;0;0
351160424;WROCŁAW;1970;7;24;4,9;1,9;20,2;18,3;77,8;1000,4;1014,5;0;0
351160424;WROCŁAW;1970;7;25;5,9;4,3;17,9;16,6;81,6;994,1;1008,3;0,1;0,1
351160424;WROCŁAW;1970;7;26;7,3;4,9;14,3;13,5;83,3;996,4;1010,8;1,3;0,8
351160424;WROCŁAW;1970;7;27;6,9;3,5;15,2;13,9;81;1001;1015,4;0;0,8
351160424;WROCŁAW;1970;7;28;3;2;18;15,7;78,8;1004,9;1019,2;0;0
351160424;WROCŁAW;1970;7;29;3,1;3,3;20,8;18,2;77,5;1001,6;1015,7;9,1;3
351160424;WROCŁAW;1970;7;30;5,5;1,8;19,8;18,7;81,9;1007,5;1021,8;0;0
351160424;WROCŁAW;1970;7;31;3,6;2,1;20,9;18,4;76,1;1009;1023,3;0;0
351160424;WROCŁAW;1970;8;1;5,6;1,8;21,9;19,2;74,1;1008;1022,2;0;0
351160424;WROCŁAW;1970;8;2;3,9;2,1;21,4;16,1;64,4;1006,3;1020,5;0;4,4
351160424;WROCŁAW;1970;8;3;7,9;0,9;17,3;18,5;94,4;1002,4;1016,8;8;54,1
351160424;WROCŁAW;1970;8;4;5,5;0,8;17,7;19,3;95,4;1000,7;1015;0,5;0
351160424;WROCŁAW;1970;8;5;2,4;1,5;19,2;17,6;82,3;1002;1016,2;9,6;0
351160424;WROCŁAW;1970;8;6;2,8;1;19;17,7;82,4;1002;1016,3;0;0
351160424;WROCŁAW;1970;8;7;4,8;0,3;20,5;18,6;79,5;1000,2;1014,3;0;0
351160424;WROCŁAW;1970;8;8;5,6;1,9;19,2;18,7;84,8;997,3;1011,6;4,7;27,3
351160424;WROCŁAW;1970;8;9;6,4;1,6;20;19,8;85,5;996,6;1010,7;0;0
351160424;WROCŁAW;1970;8;10;4,8;1,5;19,1;16;74,3;998,4;1012,6;0;0
351160424;WROCŁAW;1970;8;11;6,1;3,6;16,6;16,6;88,1;997,4;1011,7;0;0
351160424;WROCŁAW;1970;8;12;5,5;4,8;14,2;12,6;78,4;1002,8;1017,3;0;0
351160424;WROCŁAW;1970;8;13;2;2;15,1;12,9;76,8;1005,7;1020,2;0;0
351160424;WROCŁAW;1970;8;14;1,8;0,5;17,2;14,3;75;1003;1017,4;0;0
351160424;WROCŁAW;1970;8;15;5,5;2,8;17,4;17;86,1;1004;1018,4;0,8;0
351160424;WROCŁAW;1970;8;16;4,9;3,3;17,2;15,2;78,5;1000,1;1014,4;0;0,1
351160424;WROCŁAW;1970;8;17;7;2,5;17,2;17,5;89,5;993,7;1008;31,9;13,9
351160424;WROCŁAW;1970;8;18;3;3,3;15,2;12,3;73,4;997,6;1012;0;0
351160424;WROCŁAW;1970;8;19;3,4;1,1;15,4;12,2;72,6;999,6;1014;0;0
351160424;WROCŁAW;1970;8;20;2;3,9;18,1;15,3;74,9;999,1;1013,4;0;0
351160424;WROCŁAW;1970;8;21;4,6;5,5;18,3;15,6;75,1;997,9;1012,2;0;6,2
351160424;WROCŁAW;1970;8;22;7,9;2,4;14,2;14,9;91,9;996,4;1010,8;37,5;11,3
351160424;WROCŁAW;1970;8;23;7,6;0,8;14;15,2;94,9;996,8;1011,2;6,9;0,1
351160424;WROCŁAW;1970;8;24;6,9;1,4;14,4;15,6;95,1;998,6;1013,1;3,7;0
351160424;WROCŁAW;1970;8;25;5;1,1;15,6;13,1;76,6;1003,6;1018;0;0
351160424;WROCŁAW;1970;8;26;2,3;2,6;15,5;13,5;78,9;1006,4;1020,9;0;0
351160424;WROCŁAW;1970;8;27;1,5;1,3;15,6;13,4;77,9;1007,4;1021,9;0;0
351160424;WROCŁAW;1970;8;28;4;1;16,3;14,1;78,5;1003,7;1018,1;0;0
351160424;WROCŁAW;1970;8;29;4,1;3,5;16,5;14,6;80,4;1002,1;1016,5;0;2,6
351160424;WROCŁAW;1970;8;30;2,4;1;17;15,9;83,6;1001,1;1015,4;0;0
351160424;WROCŁAW;1970;8;31;0,4;0,6;17;15,5;81,6;1003,7;1018;0;0
351160424;WROCŁAW;1970;9;1;2,8;2,6;18;15,7;78,6;1000;1014,3;0;0
351160424;WROCŁAW;1970;9;2;3,6;3,9;15;12,2;73,1;1002,7;1017,1;0;0
351160424;WROCŁAW;1970;9;3;5;2,4;14;12,8;81,8;999,9;1014,4;0;0,2
351160424;WROCŁAW;1970;9;4;6,4;4;15,7;13,2;74,6;1001;1015,4;0;1,6
351160424;WROCŁAW;1970;9;5;5,6;6,1;14,4;13,1;80,6;996,7;1011,2;1;0
351160424;WROCŁAW;1970;9;6;4,8;7,9;12,9;10,3;70,3;997,5;1012;0,3;0
351160424;WROCŁAW;1970;9;7;3;4,4;11,1;10,5;80,5;1004,7;1019,4;0;0
351160424;WROCŁAW;1970;9;8;4,1;4,5;14;11,8;74,8;999,6;1014,1;0;1,2
351160424;WROCŁAW;1970;9;9;4;3,8;19,2;16,4;75,3;996,6;1010,8;0;0
351160424;WROCŁAW;1970;9;10;0,5;1,6;20,3;18,3;79,3;995,9;1010;0;0
351160424;WROCŁAW;1970;9;11;2,1;2;19,3;18,8;84,4;994,2;1008,3;0;0,9
351160424;WROCŁAW;1970;9;12;5,6;2,4;14,6;13,2;80,4;998,3;1012,7;0;1,9
351160424;WROCŁAW;1970;9;13;5,6;2,5;13,2;13,3;87,8;996,1;1010,6;2,2;0
351160424;WROCŁAW;1970;9;14;3,3;4,6;13,8;11,5;75,4;999,5;1014;0;0
351160424;WROCŁAW;1970;9;15;0,5;2,6;16,9;14,1;75,8;1001,1;1015,5;0;0
351160424;WROCŁAW;1970;9;16;4;3,1;15,5;14,4;82,3;999,2;1013,6;0,2;0
351160424;WROCŁAW;1970;9;17;2,6;4,4;12,6;9,9;69,3;1011,2;1025,9;0;0
351160424;WROCŁAW;1970;9;18;7,5;0,6;11,7;11,9;86,5;1013,7;1028,5;0,2;5,5
351160424;WROCŁAW;1970;9;19;7,5;0,3;13,7;14,9;95,3;1011;1025,6;3,5;0
351160424;WROCŁAW;1970;9;20;7;0,3;12,5;13;90,6;1010,1;1024,8;0;0
351160424;WROCŁAW;1970;9;21;6,3;2,9;13,1;13,3;88,3;1006;1020,7;0,3;0
351160424;WROCŁAW;1970;9;22;4,4;3,4;10;9,7;79,6;1008,6;1023,4;0,4;0
351160424;WROCŁAW;1970;9;23;3,4;1,6;7,1;7,5;76,8;1008,4;1023,3;0;0
351160424;WROCŁAW;1970;9;24;2;2,9;6;7,1;78;1008,9;1023,9;0;0
351160424;WROCŁAW;1970;9;25;7,5;4,4;9,1;10;85,6;1004,4;1019,1;0,3;0
351160424;WROCŁAW;1970;9;26;3,4;1,5;7,8;8,3;80,6;1008,3;1023,3;0;0
351160424;WROCŁAW;1970;9;27;1,9;0,1;6,3;7,6;81,8;1015,4;1030,6;0;0
351160424;WROCŁAW;1970;9;28;2,1;1,3;5,5;6,4;74,9;1022;1037,2;0;0
351160424;WROCŁAW;1970;9;29;0,4;2,3;5,5;6,4;74,3;1017,7;1032,8;0;0
351160424;WROCŁAW;1970;9;30;6,4;2,4;10,5;9,3;75,6;1002,2;1016,9;0;3,5
351160424;WROCŁAW;1970;10;1;7,9;2,3;10,9;12,2;93,6;991,8;1006,3;1,7;0
351160424;WROCŁAW;1970;10;2;5,1;4,6;9,4;10,8;91,9;987,1;1001,6;3,3;0
351160424;WROCŁAW;1970;10;3;6;4,5;8,4;8,8;80,4;985,6;1000,2;0;5,4
351160424;WROCŁAW;1970;10;4;7,5;4,8;8,3;10,3;93,9;991,4;1006;2,5;2,6
351160424;WROCŁAW;1970;10;5;7,3;4,1;9,7;11,6;95,4;996,7;1011,3;11;0
351160424;WROCŁAW;1970;10;6;3,9;1,8;13,6;13,1;85,4;997,5;1012;0;0
351160424;WROCŁAW;1970;10;7;0,1;3,1;12,7;12,5;86,1;996,6;1011,1;0;0
351160424;WROCŁAW;1970;10;8;1,4;1,1;12,9;12,8;86,4;1001,2;1015,8;0;0
351160424;WROCŁAW;1970;10;9;4,6;0,5;11,5;13,1;96;1007,7;1022,4;0;0
351160424;WROCŁAW;1970;10;10;5,8;0,6;13,9;15;94,4;1009,5;1024,1;0;0
351160424;WROCŁAW;1970;10;11;8;1;12,9;13,4;89,6;1016,9;1031,7;0;0
351160424;WROCŁAW;1970;10;12;6;1,6;10,4;10,5;83,6;1018;1032,9;0;0
351160424;WROCŁAW;1970;10;13;5,3;1,6;7,7;10;95,4;1012,9;1027,9;0;0
351160424;WROCŁAW;1970;10;14;6,5;0,9;6,9;9,4;92,5;1011,7;1026,8;0,6;0
351160424;WROCŁAW;1970;10;15;4;0,9;2,1;5,8;83,9;1016,1;1031,4;0;1,3
351160424;WROCŁAW;1970;10;16;8;1,4;5,7;8,8;96;1017,1;1032,3;0,2;0
351160424;WROCŁAW;1970;10;17;7,8;0,9;7,8;10,2;96,3;1014,8;1029,8;0;0
351160424;WROCŁAW;1970;10;18;5,9;1,8;9,1;8,1;71,9;1008,6;1023,5;0;0
351160424;WROCŁAW;1970;10;19;7,3;5,6;10,4;8,6;67;992,3;1006,8;0;0,5
351160424;WROCŁAW;1970;10;20;7,6;2,5;6,6;8,4;85,9;984,6;999,1;0,9;0
351160424;WROCŁAW;1970;10;21;7,4;1;6,2;8;85,4;987,6;1002,3;0;2,5
351160424;WROCŁAW;1970;10;22;5,9;3,4;5,8;7,9;86,1;996,8;1011,7;2,5;0,8
351160424;WROCŁAW;1970;10;23;7,8;2,3;4,2;7,8;94,4;1003,6;1018,7;0;0,5
351160424;WROCŁAW;1970;10;24;6,8;3,9;4,5;7,3;87,5;1010,3;1025,5;0;0,7
351160424;WROCŁAW;1970;10;25;8;5,9;8,4;10,2;92,9;1003,8;1018,6;3,7;0
351160424;WROCŁAW;1970;10;26;7,3;6,4;10,1;9,6;78,1;1001;1015,7;0;1
351160424;WROCŁAW;1970;10;27;4,8;5,3;6,2;8,4;88,5;1006,5;1021,5;0,9;0
351160424;WROCŁAW;1970;10;28;5,4;4,9;5,6;7,9;85,8;1006;1021;0,5;12
351160424;WROCŁAW;1970;10;29;6,9;5,6;6,2;8,2;85,6;1004,3;1019,3;0;0
351160424;WROCŁAW;1970;10;30;7,8;5,5;10,2;9,8;79;1003,3;1018,1;0;0,3
351160424;WROCŁAW;1970;10;31;7,6;6,9;11,6;12,2;89,6;998,3;1012,9;2,5;0,2
351160424;WROCŁAW;1970;11;1;6,1;7,9;13,2;11,2;74,6;996,9;1011,4;0;0
351160424;WROCŁAW;1970;11;2;7,9;6,6;9,6;10,1;85,8;999,5;1014,2;1;6
351160424;WROCŁAW;1970;11;3;7,5;6,6;11,1;11,3;86;993,4;1008;13,7;0,2
351160424;WROCŁAW;1970;11;4;7,3;9,5;9,7;8,7;72,6;997,7;1012,3;3;0,5
351160424;WROCŁAW;1970;11;5;5,5;6;7,3;8,9;87,1;996,7;1011,5;2;4,6
351160424;WROCŁAW;1970;11;6;6,3;4,9;3,9;7,2;89;999,3;1014,3;0,8;0,3
351160424;WROCŁAW;1970;11;7;4;1,3;-1,2;4,7;84,3;1006,6;1022;0;0
351160424;WROCŁAW;1970;11;8;3,5;1,6;-2,6;4,6;90,5;1007,6;1023,2;0;0
351160424;WROCŁAW;1970;11;9;6,8;6,3;5,2;7,1;79,4;991;1005,8;0,5;1,3
351160424;WROCŁAW;1970;11;10;6;7,9;4;6,3;76,5;992;1006,9;4,3;0
351160424;WROCŁAW;1970;11;11;6;3,4;2,5;6,9;91,8;1000,5;1015,6;2,2;1,3
351160424;WROCŁAW;1970;11;12;4,1;4,5;8,8;9,2;81,4;995,9;1010,6;0;0
351160424;WROCŁAW;1970;11;13;4,6;3,5;8;8,4;78,9;995,5;1010,2;0;0,1
351160424;WROCŁAW;1970;11;14;7,1;3,1;8;9,2;85,4;988,9;1003,5;0;0
351160424;WROCŁAW;1970;11;15;6,1;1,6;5,4;8,4;92,9;987,7;1002,4;0,6;5,9
351160424;WROCŁAW;1970;11;16;8;4;3,7;7,6;95,6;989,9;1004,8;2,9;0
351160424;WROCŁAW;1970;11;17;3,8;4;3;6,5;85,6;995,3;1010,4;0;0
351160424;WROCŁAW;1970;11;18;4,6;4,3;2,5;6,9;91,8;993,9;1008,9;0,3;0
351160424;WROCŁAW;1970;11;19;6,1;4,6;7,6;9,5;90,4;989;1003,6;0;1,4
351160424;WROCŁAW;1970;11;20;6,9;1,6;7;9,7;96,9;996;1010,7;0,7;0
351160424;WROCŁAW;1970;11;21;5,4;3;3,2;7,7;98,6;996,5;1011,6;0;2
351160424;WROCŁAW;1970;11;22;8;2,1;6,2;9,4;99,3;993,1;1007,9;28,2;10,1
351160424;WROCŁAW;1970;11;23;8;5,1;4,7;8,3;97,9;1007,1;1022,2;0,2;0
351160424;WROCŁAW;1970;11;24;7,4;1,6;4,7;8,2;95,9;1011,6;1026,7;0;0
351160424;WROCŁAW;1970;11;25;1,9;2,8;4,1;7,5;90,9;1010,1;1025,3;0;0
351160424;WROCŁAW;1970;11;26;3,6;2,8;3,8;7,2;89,3;1013,3;1028,5;0;0
351160424;WROCŁAW;1970;11;27;8;2,3;6,3;9,4;97,8;1014,8;1029,9;0,3;1,2
351160424;WROCŁAW;1970;11;28;5;1,3;4,1;7,7;94,1;1006,8;1022;0,1;0
351160424;WROCŁAW;1970;11;29;5,8;3,4;4,6;6,9;82,3;995,2;1010,1;0;2
351160424;WROCŁAW;1970;11;30;7,6;3;6,8;9,1;92,6;993,9;1008,7;5,1;0
351160424;WROCŁAW;1970;12;1;6,1;3,4;7,5;8,8;84,8;995,7;1010,5;1;2,9
351160424;WROCŁAW;1970;12;2;6,8;4,8;6,2;8,6;90,5;998,2;1013,1;0,1;0
351160424;WROCŁAW;1970;12;3;6,8;8;5,3;7,3;82;990,7;1005,6;2,9;3,3
351160424;WROCŁAW;1970;12;4;3,6;4,8;1;5,6;86;1005,9;1021,2;0;0
351160424;WROCŁAW;1970;12;5;5,1;3,9;1;6,2;93,5;1005,9;1021,2;2,2;1,5
351160424;WROCŁAW;1970;12;6;6,6;4;4,2;7,4;89,1;1009,2;1024,3;0;0
351160424;WROCŁAW;1970;12;7;5,8;3,8;2,9;6,5;86,5;1005,5;1020,7;0,1;1
351160424;WROCŁAW;1970;12;8;6;6,6;3;6,2;81,5;1014,1;1029,4;0,1;0
351160424;WROCŁAW;1970;12;9;7,9;7,3;4,1;7,6;92,8;1018,3;1033,6;0,3;0
351160424;WROCŁAW;1970;12;10;7,6;5,4;4,9;7,8;90,8;1018,9;1034,1;0;0
351160424;WROCŁAW;1970;12;11;8;1,9;5,4;8,3;92,3;1019,9;1035,1;0;0
351160424;WROCŁAW;1970;12;12;6,6;1,4;1,7;6,4;92,9;1015,9;1031,3;0;0
351160424;WROCŁAW;1970;12;13;5,5;1,5;0,6;6,2;96,4;1014;1029,4;0;0
351160424;WROCŁAW;1970;12;14;7,1;4;2,7;6,8;92,3;1010,5;1025,8;0;1,3
351160424;WROCŁAW;1970;12;15;7,9;4;1,9;6,5;93;1012,2;1027,6;0,8;0
