;nazwa stacji;rok;miesiac;dzien;temp,;wilgotnosc wzglêdna;prêdkosc wiatru;œrednie dobowe zachmurzenie ogolne
252200150;WARSZAWA-BIELANY;2009;6;16;16,2;92;1,7;7,3
252200150;WARSZAWA-BIELANY;2009;6;17;13,6;68,3;2,3;5,3
252200150;WARSZAWA-BIELANY;2009;6;18;16,2;69,3;1;5
252200150;WARSZAWA-BIELANY;2009;6;19;16,8;80,5;1;7,3
252200150;WARSZAWA-BIELANY;2009;6;20;15,4;72,5;1,3;7
252200150;WARSZAWA-BIELANY;2009;6;21;15,7;68,5;1,3;6
252200150;WARSZAWA-BIELANY;2009;6;22;14,4;97,8;1;8
252200150;WARSZAWA-BIELANY;2009;6;23;18,9;85,3;2,7;5
252200150;WARSZAWA-BIELANY;2009;6;24;19,6;94;1;8
252200150;WARSZAWA-BIELANY;2009;6;25;22;78,5;1,7;5
252200150;WARSZAWA-BIELANY;2009;6;26;18,9;94;2,3;8
252200150;WARSZAWA-BIELANY;2009;6;27;19,1;94,8;1,3;7
252200150;WARSZAWA-BIELANY;2009;6;28;22,7;74;1;5,3
252200150;WARSZAWA-BIELANY;2009;6;29;23,6;70,5;1,3;4,3
252200150;WARSZAWA-BIELANY;2009;6;30;23,1;82,3;1;5
252200150;WARSZAWA-BIELANY;2009;7;1;22,7;80,5;1;5,7
252200150;WARSZAWA-BIELANY;2009;7;2;22,8;79;1;5,7
252200150;WARSZAWA-BIELANY;2009;7;3;22,1;72;1,3;5,7
252200150;WARSZAWA-BIELANY;2009;7;4;21,7;68,8;1,7;4,7
252200150;WARSZAWA-BIELANY;2009;7;5;19,3;88,5;2;7,7
252200150;WARSZAWA-BIELANY;2009;7;6;19,3;73;1;7,7
252200150;WARSZAWA-BIELANY;2009;7;7;21;78;1;5,7
252200150;WARSZAWA-BIELANY;2009;7;8;18,2;91,5;1;7,3
252200150;WARSZAWA-BIELANY;2009;7;9;17,3;76,8;2;8
252200150;WARSZAWA-BIELANY;2009;7;10;17;75,3;1;3,3
252200150;WARSZAWA-BIELANY;2009;7;11;17,6;69,3;1;6,3
252200150;WARSZAWA-BIELANY;2009;7;12;18,2;63,3;1;6
252200150;WARSZAWA-BIELANY;2009;7;13;18,4;66,8;0,3;5
252200150;WARSZAWA-BIELANY;2009;7;14;21,5;67;0,3;3,3
252200150;WARSZAWA-BIELANY;2009;7;15;24,9;67,3;0;7
252200150;WARSZAWA-BIELANY;2009;7;16;23,4;81,5;0,7;6
252200150;WARSZAWA-BIELANY;2009;7;17;22,7;83,5;4;6,3
252200150;WARSZAWA-BIELANY;2009;7;18;25,8;73,3;4,7;3,7
252200150;WARSZAWA-BIELANY;2009;7;19;20,7;84,8;3,3;8
252200150;WARSZAWA-BIELANY;2009;7;20;17,6;69,5;5,3;5,7
252200150;WARSZAWA-BIELANY;2009;7;21;17,6;72,8;3;6
252200150;WARSZAWA-BIELANY;2009;7;22;20,3;75,5;2;8
252200150;WARSZAWA-BIELANY;2009;7;23;24,9;68,3;3;3,3
252200150;WARSZAWA-BIELANY;2009;7;24;22,5;75,8;2,3;6,7
252200150;WARSZAWA-BIELANY;2009;7;25;19,2;76,3;1,7;7
252200150;WARSZAWA-BIELANY;2009;7;26;16,3;88,5;1,7;8
252200150;WARSZAWA-BIELANY;2009;7;27;17,2;73,3;0,7;5,3
252200150;WARSZAWA-BIELANY;2009;7;28;19,3;78,8;1;5
252200150;WARSZAWA-BIELANY;2009;7;29;19,7;79,8;1;6
252200150;WARSZAWA-BIELANY;2009;7;30;21,8;71,5;0,7;4
252200150;WARSZAWA-BIELANY;2009;7;31;20,2;68;1,3;5,3
252200150;WARSZAWA-BIELANY;2009;8;1;17,8;65,3;1;4,7
252200150;WARSZAWA-BIELANY;2009;8;2;19,5;71,5;1;5,3
252200150;WARSZAWA-BIELANY;2009;8;3;21,3;82,5;1,3;7
252200150;WARSZAWA-BIELANY;2009;8;4;19,7;89;1,7;7,7
252200150;WARSZAWA-BIELANY;2009;8;5;20,2;93;1,7;8
252200150;WARSZAWA-BIELANY;2009;8;6;20,8;73,5;1,7;3,7
252200150;WARSZAWA-BIELANY;2009;8;7;20;72,5;1;3,7
252200150;WARSZAWA-BIELANY;2009;8;8;19,5;72;1,3;5
252200150;WARSZAWA-BIELANY;2009;8;9;18,5;78,5;1,7;4,3
252200150;WARSZAWA-BIELANY;2009;8;10;18,3;63;1,7;3,3
252200150;WARSZAWA-BIELANY;2009;8;11;17,6;79;1,7;8
252200150;WARSZAWA-BIELANY;2009;8;12;17,7;89;2;7,7
252200150;WARSZAWA-BIELANY;2009;8;13;16,6;89,3;2;6
252200150;WARSZAWA-BIELANY;2009;8;14;17;68,5;2,7;6
252200150;WARSZAWA-BIELANY;2009;8;15;17;81,3;2;6,7
252200150;WARSZAWA-BIELANY;2009;8;16;21,4;60,3;1;1
252200150;WARSZAWA-BIELANY;2009;8;17;23,6;64,8;1,3;5
252200150;WARSZAWA-BIELANY;2009;8;18;19,9;76;3,3;5
252200150;WARSZAWA-BIELANY;2009;8;19;17,3;65;3;5,3
252200150;WARSZAWA-BIELANY;2009;8;20;16,8;66,3;1;4
252200150;WARSZAWA-BIELANY;2009;8;21;18,5;76,5;0,7;1
252200150;WARSZAWA-BIELANY;2009;8;22;17,9;78;1,3;5,3
252200150;WARSZAWA-BIELANY;2009;8;23;18,2;81,8;1;3
252200150;WARSZAWA-BIELANY;2009;8;24;16,3;79,5;0,7;2,7
252200150;WARSZAWA-BIELANY;2009;8;25;18;71,5;1;0
252200150;WARSZAWA-BIELANY;2009;8;26;22;83,3;0,7;5
252200150;WARSZAWA-BIELANY;2009;8;27;19,1;93,3;1;7
252200150;WARSZAWA-BIELANY;2009;8;28;18,3;94,8;1;3
252200150;WARSZAWA-BIELANY;2009;8;29;17,4;91;1;7,3
252200150;WARSZAWA-BIELANY;2009;8;30;14,5;85,8;1,7;4
252200150;WARSZAWA-BIELANY;2009;8;31;15,6;84,5;1,7;4,7
252200150;WARSZAWA-BIELANY;2009;9;1;17;70,3;1,3;3
252200150;WARSZAWA-BIELANY;2009;9;2;18,4;60,8;2;2,7
252200150;WARSZAWA-BIELANY;2009;9;3;18,7;60,5;2;7
252200150;WARSZAWA-BIELANY;2009;9;4;18,4;87,3;1;8
252200150;WARSZAWA-BIELANY;2009;9;5;15,3;87,5;2;7
252200150;WARSZAWA-BIELANY;2009;9;6;14,6;77;1,3;7
252200150;WARSZAWA-BIELANY;2009;9;7;15,4;92,3;1;7
252200150;WARSZAWA-BIELANY;2009;9;8;15,8;83,3;0,3;3,7
252200150;WARSZAWA-BIELANY;2009;9;9;16;79,8;1,7;5,7
252200150;WARSZAWA-BIELANY;2009;9;10;17,7;80,3;1,3;6
252200150;WARSZAWA-BIELANY;2009;9;11;17,8;79;0,7;3,7
252200150;WARSZAWA-BIELANY;2009;9;12;14,7;86,5;1;8
252200150;WARSZAWA-BIELANY;2009;9;13;14,5;79,5;1;6
252200150;WARSZAWA-BIELANY;2009;9;14;15,5;79,8;1,7;3,7
252200150;WARSZAWA-BIELANY;2009;9;15;16,2;84;2;4,3
252200150;WARSZAWA-BIELANY;2009;9;16;18,7;69,8;1;5,7
252200150;WARSZAWA-BIELANY;2009;9;17;16,5;82,8;1,3;4,7
252200150;WARSZAWA-BIELANY;2009;9;18;14,2;74,5;1,7;4,3
252200150;WARSZAWA-BIELANY;2009;9;19;14,4;85;1,7;4,7
252200150;WARSZAWA-BIELANY;2009;9;20;14,4;81,3;1;1
252200150;WARSZAWA-BIELANY;2009;9;21;15,1;82;1,3;3,3
252200150;WARSZAWA-BIELANY;2009;9;22;15,8;75;1,3;3,3
252200150;WARSZAWA-BIELANY;2009;9;23;17,1;78;2,7;4,3
252200150;WARSZAWA-BIELANY;2009;9;24;15,9;66,8;2,7;4,3
252200150;WARSZAWA-BIELANY;2009;9;25;12,7;77,8;2;6
252200150;WARSZAWA-BIELANY;2009;9;26;13,4;77,8;1;4,3
252200150;WARSZAWA-BIELANY;2009;9;27;13,7;81,5;1;0,7
252200150;WARSZAWA-BIELANY;2009;9;28;14,6;79;2,3;5
252200150;WARSZAWA-BIELANY;2009;9;29;14;81,5;3;7,7
252200150;WARSZAWA-BIELANY;2009;9;30;8,2;84,5;2;6,7
252200150;WARSZAWA-BIELANY;2009;10;1;9,9;86;3;7,3
252200150;WARSZAWA-BIELANY;2009;10;2;7,9;83,3;3;5,3
252200150;WARSZAWA-BIELANY;2009;10;3;6,3;89;2;7
252200150;WARSZAWA-BIELANY;2009;10;4;10,8;77,8;2,7;7
252200150;WARSZAWA-BIELANY;2009;10;5;10,7;71,3;4;3,3
252200150;WARSZAWA-BIELANY;2009;10;6;8,9;86,8;0,7;6,7
252200150;WARSZAWA-BIELANY;2009;10;7;14;93,8;2,7;8
252200150;WARSZAWA-BIELANY;2009;10;8;18,4;81;2;6,7
252200150;WARSZAWA-BIELANY;2009;10;9;10,9;82,3;3;5
252200150;WARSZAWA-BIELANY;2009;10;10;7,9;82,5;2,7;7
252200150;WARSZAWA-BIELANY;2009;10;11;7,5;95,8;2;7
252200150;WARSZAWA-BIELANY;2009;10;12;8,9;95;1;8
252200150;WARSZAWA-BIELANY;2009;10;13;5,9;87,8;1,7;8
252200150;WARSZAWA-BIELANY;2009;10;14;3;83;3,7;8
252200150;WARSZAWA-BIELANY;2009;10;15;2;96,5;1;8
252200150;WARSZAWA-BIELANY;2009;10;16;2,1;95,5;0,7;8
252200150;WARSZAWA-BIELANY;2009;10;17;3;92,8;1;7,3
252200150;WARSZAWA-BIELANY;2009;10;18;2,7;91,8;1,7;7
252200150;WARSZAWA-BIELANY;2009;10;19;3,2;90,3;1;7
252200150;WARSZAWA-BIELANY;2009;10;20;2,1;98,3;2;8
252200150;WARSZAWA-BIELANY;2009;10;21;3,2;96,5;1;8
252200150;WARSZAWA-BIELANY;2009;10;22;5;97,8;0,3;8
252200150;WARSZAWA-BIELANY;2009;10;23;6;92;1,3;8
252200150;WARSZAWA-BIELANY;2009;10;24;7,8;95;1,3;7
252200150;WARSZAWA-BIELANY;2009;10;25;7,9;92,3;1;7
252200150;WARSZAWA-BIELANY;2009;10;26;8,4;99,3;1;8
252200150;WARSZAWA-BIELANY;2009;10;27;9;97,8;1;8
252200150;WARSZAWA-BIELANY;2009;10;28;8;86,5;2,3;7
252200150;WARSZAWA-BIELANY;2009;10;29;4;92;1;7,3
252200150;WARSZAWA-BIELANY;2009;10;30;3,3;82,8;1,7;8
252200150;WARSZAWA-BIELANY;2009;10;31;0,3;71;1,7;7
252200150;WARSZAWA-BIELANY;2009;11;1;2,1;93,3;1;8
252200150;WARSZAWA-BIELANY;2009;11;2;0,6;79,8;3;1,3
252200150;WARSZAWA-BIELANY;2009;11;3;-1,3;76,3;4;4
252200150;WARSZAWA-BIELANY;2009;11;4;0,2;83,3;3;8
252200150;WARSZAWA-BIELANY;2009;11;5;3,1;92;2;8
252200150;WARSZAWA-BIELANY;2009;11;6;2,9;95,3;1;8
252200150;WARSZAWA-BIELANY;2009;11;7;3;93,3;2;7
252200150;WARSZAWA-BIELANY;2009;11;8;3,2;92,3;1;8
252200150;WARSZAWA-BIELANY;2009;11;9;7;95;1,3;8
252200150;WARSZAWA-BIELANY;2009;11;10;7;95,5;1;8
252200150;WARSZAWA-BIELANY;2009;11;11;5,2;95;2;8
252200150;WARSZAWA-BIELANY;2009;11;12;3;97,3;2;8
252200150;WARSZAWA-BIELANY;2009;11;13;4;94,8;1;8
252200150;WARSZAWA-BIELANY;2009;11;14;4;94,8;1;8
252200150;WARSZAWA-BIELANY;2009;11;15;3,6;94;2;8
252200150;WARSZAWA-BIELANY;2009;11;16;6,5;96,5;1;6,7
252200150;WARSZAWA-BIELANY;2009;11;17;7,9;93;1,3;8
252200150;WARSZAWA-BIELANY;2009;11;18;8,5;92,3;1,7;7,3
252200150;WARSZAWA-BIELANY;2009;11;19;9,2;87,3;2,7;8
252200150;WARSZAWA-BIELANY;2009;11;20;8,2;80,5;3;4,7
252200150;WARSZAWA-BIELANY;2009;11;21;7,2;91;1;8
252200150;WARSZAWA-BIELANY;2009;11;22;6,2;93,8;1;8
252200150;WARSZAWA-BIELANY;2009;11;23;7,9;81,8;2,3;8
252200150;WARSZAWA-BIELANY;2009;11;24;9,3;78,5;5;7
252200150;WARSZAWA-BIELANY;2009;11;25;9,8;93,3;2;8
252200150;WARSZAWA-BIELANY;2009;11;26;8,1;83,3;2;6
252200150;WARSZAWA-BIELANY;2009;11;27;7,2;83,3;2;7,3
252200150;WARSZAWA-BIELANY;2009;11;28;7,6;84,8;1;7
252200150;WARSZAWA-BIELANY;2009;11;29;6,2;90,5;1;6,7
252200150;WARSZAWA-BIELANY;2009;11;30;5,4;86,3;3;6,7
252200150;WARSZAWA-BIELANY;2009;12;1;10,3;62,3;2,7;6
252200150;WARSZAWA-BIELANY;2009;12;2;7,1;86,5;2,3;8
252200150;WARSZAWA-BIELANY;2009;12;3;1,5;92;0,3;5,3
252200150;WARSZAWA-BIELANY;2009;12;4;4,6;94,3;1;8
252200150;WARSZAWA-BIELANY;2009;12;5;2,6;90;1;8
252200150;WARSZAWA-BIELANY;2009;12;6;3,4;93,3;2;8
252200150;WARSZAWA-BIELANY;2009;12;7;4,7;97,5;1,7;8
252200150;WARSZAWA-BIELANY;2009;12;8;4,8;92,5;0,7;7,7
252200150;WARSZAWA-BIELANY;2009;12;9;4,5;95,3;1,7;8
252200150;WARSZAWA-BIELANY;2009;12;10;3,8;92,8;0,7;8
252200150;WARSZAWA-BIELANY;2009;12;11;3,2;90,8;2;8
252200150;WARSZAWA-BIELANY;2009;12;12;-1,1;90,5;2,3;8
252200150;WARSZAWA-BIELANY;2009;12;13;-4;82,8;2;7
252200150;WARSZAWA-BIELANY;2009;12;14;-2,7;90,5;1,3;8
252200150;WARSZAWA-BIELANY;2009;12;15;-3,1;85,3;1;8
252200150;WARSZAWA-BIELANY;2009;12;16;-6;77,5;3;8
252200150;WARSZAWA-BIELANY;2009;12;17;-10,3;83,3;2;8
252200150;WARSZAWA-BIELANY;2009;12;18;-12;78,3;2;5,7
252200150;WARSZAWA-BIELANY;2009;12;19;-12,9;63,5;2;7
252200150;WARSZAWA-BIELANY;2009;12;20;-14,4;85,3;0,7;8
252200150;WARSZAWA-BIELANY;2009;12;21;-9,7;86,3;1,7;7,7
252200150;WARSZAWA-BIELANY;2009;12;22;-4,1;84,8;2,7;8
252200150;WARSZAWA-BIELANY;2009;12;23;2;96,8;3;8
252200150;WARSZAWA-BIELANY;2009;12;24;1;95;2;8
252200150;WARSZAWA-BIELANY;2009;12;25;5,9;95,3;2;8
252200150;WARSZAWA-BIELANY;2009;12;26;3,9;90,8;2,7;8
252200150;WARSZAWA-BIELANY;2009;12;27;1,6;90,8;1,3;7
252200150;WARSZAWA-BIELANY;2009;12;28;-0,9;95;1,7;8
252200150;WARSZAWA-BIELANY;2009;12;29;0,2;84,8;3;6,3
252200150;WARSZAWA-BIELANY;2009;12;30;-3,9;88,3;1,7;7,7
252200150;WARSZAWA-BIELANY;2009;12;31;-4,3;90,5;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;1;-3,6;92,5;2;8
252200150;WARSZAWA-BIELANY;2010;1;2;-3,4;93,5;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;3;-8,6;85,8;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;4;-9,1;87;0,7;8
252200150;WARSZAWA-BIELANY;2010;1;5;-6;86,5;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;6;-8,4;87,8;2,3;8
252200150;WARSZAWA-BIELANY;2010;1;7;-6,3;86,8;1;8
252200150;WARSZAWA-BIELANY;2010;1;8;-6,2;84,5;1,3;8
252200150;WARSZAWA-BIELANY;2010;1;9;-5,1;85,5;3,3;7
252200150;WARSZAWA-BIELANY;2010;1;10;-4,1;89,8;3;8
252200150;WARSZAWA-BIELANY;2010;1;11;-3,4;93,8;1;8
252200150;WARSZAWA-BIELANY;2010;1;12;-3,7;91,3;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;13;-4,9;91;1;8
252200150;WARSZAWA-BIELANY;2010;1;14;-12;85;1,7;3
252200150;WARSZAWA-BIELANY;2010;1;15;-7,5;88,8;1,3;8
252200150;WARSZAWA-BIELANY;2010;1;16;-8,6;85;2;8
252200150;WARSZAWA-BIELANY;2010;1;17;-6,2;87,5;2;8
252200150;WARSZAWA-BIELANY;2010;1;18;-3;90,5;2,3;8
252200150;WARSZAWA-BIELANY;2010;1;19;-6;83;2;8
252200150;WARSZAWA-BIELANY;2010;1;20;-9,5;87;1,3;8
252200150;WARSZAWA-BIELANY;2010;1;21;-10,4;81;2;8
252200150;WARSZAWA-BIELANY;2010;1;22;-11,2;69,5;1;3
252200150;WARSZAWA-BIELANY;2010;1;23;-16,9;72;1;6,7
252200150;WARSZAWA-BIELANY;2010;1;24;-18,1;66,3;2;0,7
252200150;WARSZAWA-BIELANY;2010;1;25;-19,8;75,3;0,3;6
252200150;WARSZAWA-BIELANY;2010;1;26;-19,5;73,5;0;3
252200150;WARSZAWA-BIELANY;2010;1;27;-12,4;85,8;1,7;8
252200150;WARSZAWA-BIELANY;2010;1;28;-4,6;90,3;3;8
252200150;WARSZAWA-BIELANY;2010;1;29;-1,5;86,8;2;8
252200150;WARSZAWA-BIELANY;2010;1;30;-1,3;90,5;2;7,3
252200150;WARSZAWA-BIELANY;2010;1;31;-1,9;91,5;1;6,3
252200150;WARSZAWA-BIELANY;2010;2;1;-7,2;88,3;1;8
252200150;WARSZAWA-BIELANY;2010;2;2;-2,8;91,3;1,7;7,3
252200150;WARSZAWA-BIELANY;2010;2;3;-3,7;84,8;1;8
252200150;WARSZAWA-BIELANY;2010;2;4;-0,8;86,3;2;5,3
252200150;WARSZAWA-BIELANY;2010;2;5;-3,4;81,5;2,7;3,3
252200150;WARSZAWA-BIELANY;2010;2;6;-5,6;84,5;2;8
252200150;WARSZAWA-BIELANY;2010;2;7;-9,3;83,3;2;6,3
252200150;WARSZAWA-BIELANY;2010;2;8;-7,5;84,5;1;7,3
252200150;WARSZAWA-BIELANY;2010;2;9;-7,7;83,3;0,7;8
252200150;WARSZAWA-BIELANY;2010;2;10;-5,9;78,8;2;8
252200150;WARSZAWA-BIELANY;2010;2;11;-3,6;89,3;3;8
252200150;WARSZAWA-BIELANY;2010;2;12;-2,2;91,5;1;8
252200150;WARSZAWA-BIELANY;2010;2;13;-4,1;89;1,3;8
252200150;WARSZAWA-BIELANY;2010;2;14;-4,6;90;1;8
252200150;WARSZAWA-BIELANY;2010;2;15;-4,8;88;1;8
252200150;WARSZAWA-BIELANY;2010;2;16;-4,2;90,3;0,3;8
252200150;WARSZAWA-BIELANY;2010;2;17;-3;87,5;0,7;7
252200150;WARSZAWA-BIELANY;2010;2;18;0,2;89;1,3;7
252200150;WARSZAWA-BIELANY;2010;2;19;3;86,3;1,3;8
252200150;WARSZAWA-BIELANY;2010;2;20;2,4;96,3;1,3;8
252200150;WARSZAWA-BIELANY;2010;2;21;1,2;85,8;2;6,3
252200150;WARSZAWA-BIELANY;2010;2;22;-1,2;91,3;1;5,3
252200150;WARSZAWA-BIELANY;2010;2;23;4,4;76,3;1,3;4,7
252200150;WARSZAWA-BIELANY;2010;2;24;2,3;95;1;8
252200150;WARSZAWA-BIELANY;2010;2;25;4,1;88;0,3;8
252200150;WARSZAWA-BIELANY;2010;2;26;1,3;90,3;2,3;8
252200150;WARSZAWA-BIELANY;2010;2;27;2,1;93,5;1;8
252200150;WARSZAWA-BIELANY;2010;2;28;1,7;92,5;1,3;5,3
252200150;WARSZAWA-BIELANY;2010;3;1;6,2;74,5;3,7;6,3
252200150;WARSZAWA-BIELANY;2010;3;2;2,5;68,3;2,3;6,7
252200150;WARSZAWA-BIELANY;2010;3;3;-0,1;79;1,3;3,3
252200150;WARSZAWA-BIELANY;2010;3;4;-0,4;80;1;4
252200150;WARSZAWA-BIELANY;2010;3;5;-2,7;82;2;6,7
252200150;WARSZAWA-BIELANY;2010;3;6;-3,2;82;1,7;6,3
252200150;WARSZAWA-BIELANY;2010;3;7;-5,9;82,8;1;5,7
252200150;WARSZAWA-BIELANY;2010;3;8;-5,5;79,8;0,3;2,7
252200150;WARSZAWA-BIELANY;2010;3;9;-5,2;70,3;0;4
252200150;WARSZAWA-BIELANY;2010;3;10;-0,8;76;1;3
252200150;WARSZAWA-BIELANY;2010;3;11;-1,7;70,3;2,3;3,7
252200150;WARSZAWA-BIELANY;2010;3;12;-0,7;82,5;2;6
252200150;WARSZAWA-BIELANY;2010;3;13;-1,2;87,3;2,3;6
252200150;WARSZAWA-BIELANY;2010;3;14;-0,4;93,3;1;7
252200150;WARSZAWA-BIELANY;2010;3;15;-3,9;86,5;2,3;5,3
252200150;WARSZAWA-BIELANY;2010;3;16;-1,2;86,5;1,3;5,7
252200150;WARSZAWA-BIELANY;2010;3;17;-0,6;88,5;2,3;7
252200150;WARSZAWA-BIELANY;2010;3;18;3,8;86;1,3;8
252200150;WARSZAWA-BIELANY;2010;3;19;8,5;66;2,7;7
252200150;WARSZAWA-BIELANY;2010;3;20;9,7;95,5;2;7
252200150;WARSZAWA-BIELANY;2010;3;21;12,6;84,3;2;7
252200150;WARSZAWA-BIELANY;2010;3;22;8,7;76,5;3;8
252200150;WARSZAWA-BIELANY;2010;3;23;8,1;70;1,3;4,3
252200150;WARSZAWA-BIELANY;2010;3;24;8,1;65,8;2,3;1
252200150;WARSZAWA-BIELANY;2010;3;25;9,8;61;1,7;2,3
252200150;WARSZAWA-BIELANY;2010;3;26;15,6;62,5;1,3;6
252200150;WARSZAWA-BIELANY;2010;3;27;11,5;75;2;8
252200150;WARSZAWA-BIELANY;2010;3;28;8,9;74,3;2;2
252200150;WARSZAWA-BIELANY;2010;3;29;8,5;76,5;1;6,7
252200150;WARSZAWA-BIELANY;2010;3;30;12,7;68;2,7;7
252200150;WARSZAWA-BIELANY;2010;3;31;15,2;52,8;3;7
252200150;WARSZAWA-BIELANY;2010;4;1;10,6;66,5;1,3;6
252200150;WARSZAWA-BIELANY;2010;4;2;8,8;77,8;1,3;5
252200150;WARSZAWA-BIELANY;2010;4;3;6,4;76,5;2;8
252200150;WARSZAWA-BIELANY;2010;4;4;10,2;70,3;1,3;2,3
252200150;WARSZAWA-BIELANY;2010;4;5;11,1;67,3;2;4,7
252200150;WARSZAWA-BIELANY;2010;4;6;7,8;83,8;2,3;8
252200150;WARSZAWA-BIELANY;2010;4;7;7,6;87,5;1;8
252200150;WARSZAWA-BIELANY;2010;4;8;9,3;88,8;0,7;8
252200150;WARSZAWA-BIELANY;2010;4;9;9,7;90;1;7,3
252200150;WARSZAWA-BIELANY;2010;4;10;6,9;85;2;8
252200150;WARSZAWA-BIELANY;2010;4;11;8,6;77;2;6
252200150;WARSZAWA-BIELANY;2010;4;12;10,1;64,3;1;5
252200150;WARSZAWA-BIELANY;2010;4;13;11,5;59,5;1;6,3
252200150;WARSZAWA-BIELANY;2010;4;14;9,8;77,3;1;8
252200150;WARSZAWA-BIELANY;2010;4;15;13,2;55;2;4,3
252200150;WARSZAWA-BIELANY;2010;4;16;10,9;64;1;4,7
252200150;WARSZAWA-BIELANY;2010;4;17;8,1;75,3;2;4
252200150;WARSZAWA-BIELANY;2010;4;18;12,4;71,3;2,3;2
252200150;WARSZAWA-BIELANY;2010;4;19;12;61,5;1;7
252200150;WARSZAWA-BIELANY;2010;4;20;7,8;51,5;1;5
252200150;WARSZAWA-BIELANY;2010;4;21;6,6;61,5;2,7;6,3
252200150;WARSZAWA-BIELANY;2010;4;22;4,1;82,3;3;8
252200150;WARSZAWA-BIELANY;2010;4;23;6,1;68,3;2;5,3
252200150;WARSZAWA-BIELANY;2010;4;24;8,8;58;1,7;6
252200150;WARSZAWA-BIELANY;2010;4;25;8,9;68,8;1,3;1
252200150;WARSZAWA-BIELANY;2010;4;26;11,9;38,3;2;3,7
252200150;WARSZAWA-BIELANY;2010;4;27;12,3;85,3;2,3;8
252200150;WARSZAWA-BIELANY;2010;4;28;12,1;72,8;1,3;6,7
252200150;WARSZAWA-BIELANY;2010;4;29;13,2;58;0,3;6,7
252200150;WARSZAWA-BIELANY;2010;4;30;18,1;47;1;6
252200150;WARSZAWA-BIELANY;2010;5;1;18,2;78,3;1;7,3
252200150;WARSZAWA-BIELANY;2010;5;2;14,6;85,8;0,7;8
252200150;WARSZAWA-BIELANY;2010;5;3;14,6;90,5;1,7;7
252200150;WARSZAWA-BIELANY;2010;5;4;9,6;84,3;1,3;8
252200150;WARSZAWA-BIELANY;2010;5;5;8,6;91;1;8
252200150;WARSZAWA-BIELANY;2010;5;6;7,4;97,5;1,7;8
252200150;WARSZAWA-BIELANY;2010;5;7;12,6;94;1;8
252200150;WARSZAWA-BIELANY;2010;5;8;14,5;75,5;1;7
252200150;WARSZAWA-BIELANY;2010;5;9;12,4;77,3;1;7
252200150;WARSZAWA-BIELANY;2010;5;10;13,8;71;1;6
252200150;WARSZAWA-BIELANY;2010;5;11;12,7;94,3;1;8
252200150;WARSZAWA-BIELANY;2010;5;12;18,8;62,5;1,3;5
252200150;WARSZAWA-BIELANY;2010;5;13;17,5;85,5;1;5,7
252200150;WARSZAWA-BIELANY;2010;5;14;13,1;94,5;1;8
252200150;WARSZAWA-BIELANY;2010;5;15;11,2;85,5;1;7,3
252200150;WARSZAWA-BIELANY;2010;5;16;10,6;91,3;1;7
252200150;WARSZAWA-BIELANY;2010;5;17;9,8;98;2;8
252200150;WARSZAWA-BIELANY;2010;5;18;11,2;97,3;1;8
252200150;WARSZAWA-BIELANY;2010;5;19;13,6;93;0,3;7
252200150;WARSZAWA-BIELANY;2010;5;20;16,5;87;1,3;6,7
252200150;WARSZAWA-BIELANY;2010;5;21;18,5;72;1;5,3
252200150;WARSZAWA-BIELANY;2010;5;22;19,6;77,8;1;5
252200150;WARSZAWA-BIELANY;2010;5;23;18,2;76,8;1;5,3
252200150;WARSZAWA-BIELANY;2010;5;24;15,4;81,5;3;7
252200150;WARSZAWA-BIELANY;2010;5;25;13;67,8;3;8
252200150;WARSZAWA-BIELANY;2010;5;26;11,1;61;2,3;5
252200150;WARSZAWA-BIELANY;2010;5;27;13,7;60;1;7
252200150;WARSZAWA-BIELANY;2010;5;28;13;81,5;2,7;8
252200150;WARSZAWA-BIELANY;2010;5;29;14,5;86,5;2;8
252200150;WARSZAWA-BIELANY;2010;5;30;14,5;88,5;2;8
252200150;WARSZAWA-BIELANY;2010;5;31;14,8;98,8;1;8
252200150;WARSZAWA-BIELANY;2010;6;1;14,7;86,3;1,3;7
252200150;WARSZAWA-BIELANY;2010;6;2;18,9;88;2;6,7
252200150;WARSZAWA-BIELANY;2010;6;3;19,9;87;1;8
252200150;WARSZAWA-BIELANY;2010;6;4;19,3;67,3;1;5,3
252200150;WARSZAWA-BIELANY;2010;6;5;19,5;73;1;0
252200150;WARSZAWA-BIELANY;2010;6;6;20;78,8;1;0,7
252200150;WARSZAWA-BIELANY;2010;6;7;21,1;61,8;1,3;5
252200150;WARSZAWA-BIELANY;2010;6;8;19,1;66,8;1,3;2,3
252200150;WARSZAWA-BIELANY;2010;6;9;22,4;67,8;1;5,3
252200150;WARSZAWA-BIELANY;2010;6;10;25,8;59,3;0;4
252200150;WARSZAWA-BIELANY;2010;6;11;26,8;55;1;2
252200150;WARSZAWA-BIELANY;2010;6;12;24;54,8;1;3,3
252200150;WARSZAWA-BIELANY;2010;6;13;19,2;76,8;2;5,7
252200150;WARSZAWA-BIELANY;2010;6;14;13,3;92,5;1;8
252200150;WARSZAWA-BIELANY;2010;6;15;14,9;77;0,7;4,3
252200150;WARSZAWA-BIELANY;2010;6;16;14,3;74;0,7;6
